year,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape_final
1995,Kentucky,3860000,14079,276,4001,8571,115298,28389,76906,10003,386.97363456277714
1995,Louisiana,4342000,43741,740,11662,29484,246132,53481,166667,25984,466.9804386682926
1995,Massachusetts,6074000,41739,217,9137,30626,221971,49669,135586,36716,466.64188297404314
1995,Maryland,5042000,49757,596,21334,25697,267625,53320,178126,36179,504.92830377217086
1995,Maine,1241000,1631,25,334,1007,39132,9015,28444,1673,94.33770151786555
1995,Michigan,9549000,65680,808,17885,41070,429223,86872,280712,61639,1604.4990580219437
1995,Minnesota,4610000,16416,182,5702,7939,190911,36756,138414,15741,706.5210746820534
1995,Missouri,5324000,35339,469,10863,22296,237278,49649,162430,25199,603.4535044356785
1995,Mississippi,2697000,13560,348,3530,8628,108195,30505,67967,9723,233.03808560835859
1995,Montana,870000,1491,35,253,972,40246,5060,32797,2389,112.94191391558714
1995,North Carolina,7195000,46508,677,12896,30615,359256,101995,234911,22350,649.0772450282315
1995,North Dakota,641000,556,6,64,340,17817,2248,14421,1148,73.35994910132018
1995,Nebraska,1637000,6253,48,1067,4821,68140,10344,52044,5752,148.02235904082954
1995,New Hampshire,1148000,1314,21,314,646,29170,4806,22698,1666,120.43031713703812
1995,New Jersey,7945000,47652,409,22486,22830,326056,69533,206339,50184,326.9269061121613
1995,New Mexico,1685000,13804,148,2604,10098,94508,24383,61478,8647,319.8955516014235
1995,Nevada,1530000,14461,163,4966,8395,86203,20235,54563,11405,418.0443780604231
1995,New York,18136000,152683,1550,72492,74351,674342,146562,425184,102596,1238.7286338576143
1995,Ohio,11151000,53799,600,19931,28433,437424,93539,297624,46261,1270.0181868800273
1995,Oklahoma,3278000,21770,400,3788,16121,161693,41694,103727,16272,470.80436600092895
1995,Oregon,3141000,16408,129,4332,10638,189765,34640,133075,22050,388.04892689399526
1995,Pennsylvania,12072000,51586,755,22858,24927,354623,67815,236991,49817,855.3379757814324
1995,Rhode Island,990000,3643,33,914,2429,38378,9234,24780,4364,86.44840372614634
1995,South Carolina,3673000,36067,292,6461,27577,186656,46083,126416,14157,531.3345874250733
1995,South Dakota,729000,1513,13,189,1012,20799,3942,15976,881,114.07692307692308
1995,Tennessee,5256000,40549,557,11732,25783,241315,60086,147143,34086,674.6895732576413
1995,Texas,18724000,124303,1693,33667,80380,940033,202642,632468,104923,2950.655865287997
1995,Utah,1951000,6415,76,1309,4196,112417,15623,89202,7592,390.23727066584206
1995,Virginia,6618000,23921,503,8718,12901,240084,39388,181333,19363,597.5896651341949
1995,Vermont,585000,692,13,64,450,19395,4451,14150,794,51.02397323917487
1995,Washington,5431000,26300,275,7209,15602,314213,59265,224861,30087,791.67952552237
1995,Wisconsin,5123000,14399,219,5384,7602,184665,31416,134623,18626,467.5120525578474
1995,West Virginia,1828000,3842,89,781,2584,41093,10329,27724,3040,163.38754051134316
1995,Wyoming,480000,1220,10,86,959,19517,2938,15774,805,59.03810408921933
1996,TOTAL,265228572,1688540,19645,535594,1037049,11805323,2506400,7904685,1394238,28778.27736518237
1996,Alaska,607000,4417,45,710,3264,28667,5118,20557,2992,180.37514563106797
1996,Alabama,4273000,24159,444,7124,15194,181803,42821,123350,15632,422.9319154653819
1996,Arkansas,2510000,13161,219,2864,9032,104790,23925,73010,7855,460.6205547182782
1996,Arizona,4428000,27963,377,7429,18776,284964,55630,188300,41034,574.1902642601947
1996,California,31878000,274996,2916,94222,167614,1385135,312212,830457,242466,2734.5456043791396
1996,Colorado,3823000,15463,180,3755,9763,180218,34436,130576,15206,758.8759455147147
1996,Connecticut,3274000,13490,158,5552,7025,124924,27574,81328,16022,173.33117699910153
1996,District of Columbia,543000,13411,397,6444,6310,51188,9828,31385,9975,86.22436206066442
1996,Delaware,725000,4845,31,1304,3056,30643,5830,21665,3148,86.08663109016564
1996,Florida,14400000,151350,1077,41643,101122,928273,219056,605448,103769,1960.4443332414496
1996,Georgia,7353000,46966,630,15100,28879,416986,81968,288803,46215,634.9470443620081
1996,Hawaii,1184000,3322,40,1606,1350,74639,12781,54701,7157,110.98226665693643
1996,Iowa,2852000,7771,53,1286,5871,96296,18954,71893,5449,222.72240357876922
1996,Idaho,1189000,3177,43,241,2580,44532,8431,33872,2229,134.25159811006114
1996,Illinois,11847000,105482,1179,33106,66649,524777,108185,358515,58077,1262.1453492940775
1996,Indiana,5841000,31366,420,7249,21705,231376,45782,160777,24817,569.0837990483109
1996,Kansas,2572000,10642,170,2476,6900,109772,25239,78145,6388,348.034475465313
1996,Kentucky,3884000,12448,228,3643,7347,110531,26736,73653,10142,386.65927742665787
1996,Louisiana,4351000,40426,762,12036,25823,257130,56379,173271,27480,454.39336484974024
1996,Massachusetts,6092000,39122,157,7778,29420,194636,42896,119562,32178,468.76418829740436
1996,Maryland,5072000,47230,588,19944,24793,260231,50331,173817,36083,451.59080689482886
1996,Maine,1243000,1553,25,292,976,40636,9303,29557,1776,92.55774488545299
1996,Michigan,9594000,60951,722,16907,37856,430020,85908,276909,67203,1482.2024423099451
1996,Minnesota,4658000,15782,167,5385,7903,192109,35515,138671,17923,634.0434017682754
1996,Missouri,5359000,31669,433,9142,20528,240781,47919,168870,23992,552.3133769411295
1996,Mississippi,2716000,13261,301,3646,8333,109581,30755,69299,9527,216.8978766430738
1996,Montana,879000,1415,34,261,882,38084,4908,30928,2248,116.3643961554534
1996,North Carolina,7323000,43068,619,12001,28159,361616,98539,238511,24566,640.4042301162164
1996,North Dakota,644000,541,14,71,301,16648,1991,13433,1224,77.88213774455225
1996,Nebraska,1652000,7182,48,1052,5635,66110,10152,50315,5643,208.7255346727155
1996,New Hampshire,1162000,1373,20,317,632,31436,5063,24611,1762,146.10765202211232
1996,New Jersey,7988000,42459,338,18838,21307,303657,63259,193961,46437,335.2400448768193
1996,New Mexico,1713000,14399,197,2782,10332,98698,23586,65139,9973,364.82846975088967
1996,Nevada,1603000,13005,220,4931,6998,83047,19558,52295,11194,381.9060700317206
1996,New York,18185000,132206,1353,61822,64857,619250,129828,399522,89900,1205.2338735947976
1996,Ohio,11173000,47896,538,18336,24405,449935,93336,311071,45528,1212.755732952448
1996,Oklahoma,3301000,19710,223,3519,14423,166892,41447,109506,15939,497.87320018578725
1996,Oregon,3204000,14837,129,3914,9522,177295,31664,128618,17013,377.0803934370985
1996,Pennsylvania,12056000,57905,686,22784,31401,370851,71357,250758,48736,851.9682923574741
1996,Rhode Island,990000,3437,25,824,2301,36099,8135,23367,4597,92.92393958578276
1996,South Carolina,3699000,36875,332,6361,28361,192986,47487,129650,15849,557.0295242953705
1996,South Dakota,732000,1297,9,138,850,20443,4077,15532,834,114.45845124774891
1996,Tennessee,5320000,41175,503,11902,26295,248729,61896,152405,34428,674.1448097749948
1996,Texas,19128000,123270,1477,32804,80613,968732,204390,659414,104928,2886.2190269359176
1996,Utah,2000000,6638,63,1377,4362,113079,16965,87542,8572,391.17309145880574
1996,Virginia,6675000,22782,500,8181,12318,242100,39255,184237,18608,592.2748042992048
1996,Vermont,589000,714,11,91,453,16973,3964,12124,885,49.1685560304776
1996,Washington,5533000,23857,255,6587,14187,303111,58512,215706,28893,696.5991593582023
1996,Wisconsin,5160000,13039,204,4982,6767,184143,30356,135941,17846,425.22453021593157
1996,West Virginia,1826000,3836,69,737,2672,41510,9979,28300,3231,150.75448325531147
1996,Wyoming,481000,1201,16,98,947,19261,3184,15408,669,50.09293680297398
1997,TOTAL,267783607,1636099,18211,498534,1023201,11558975,2461026,7743760,1354189,28748.67746638387
1997,Alaska,609000,4270,54,648,3165,27840,4276,20780,2784,182.64116504854368
1997,Alabama,4319000,24379,426,6931,15626,186809,43786,127616,15407,422.62917250513465
1997,Arkansas,2523000,13293,250,2814,9131,105759,25568,72253,7938,483.5194733084794
1997,Arizona,4555000,28411,375,7547,18997,299323,60077,195045,44201,620.3416902796599
1997,California,32268000,257582,2579,81468,163346,1312367,299240,784405,228722,2719.863838639111
1997,Colorado,3893000,14139,157,3242,9063,166902,30994,119801,16107,721.0396377496751
1997,Connecticut,3270000,12781,124,4999,6918,117505,24143,78821,14541,169.88751123090748
1997,District of Columbia,529000,10708,301,4501,5688,41341,6963,26809,7569,72.2958112662494
1997,Delaware,732000,5753,22,1783,3520,36578,6421,25904,4253,81.15655970614735
1997,Florida,14654000,149996,1012,40459,100926,915613,213926,594492,107195,1984.2057123470665
1997,Georgia,7486000,45408,563,15473,27044,388155,81320,262263,44572,627.1347981649362
1997,Hawaii,1187000,3299,47,1403,1478,68193,12741,48984,6468,126.30190469240313
1997,Iowa,2852000,8841,52,1593,6617,99986,22003,71301,6682,229.8685769556281
1997,Idaho,1210000,3107,39,237,2481,44388,9175,32784,2429,150.1215953307393
1997,Illinois,11896000,102476,1096,33123,63842,509113,103550,350140,55423,1225.2356458076852
1997,Indiana,5864000,30179,430,7763,20058,231723,48182,158442,25099,550.7999822114174
1997,Kansas,2595000,11151,150,2535,7287,122553,24292,91823,6438,374.39110088832484
1997,Kentucky,3908000,12386,228,3546,7308,109819,26638,73487,9694,409.9217054994812
1997,Louisiana,4352000,37248,682,10407,24360,243423,53935,163114,26374,452.8829159915139
1997,Massachusetts,6118000,39411,119,6676,30969,185437,40491,115494,29452,436.9296084469864
1997,Maryland,5094000,43127,502,17157,23654,244842,47918,166256,30668,430.018752602215
1997,Maine,1242000,1500,25,257,964,37396,8241,27513,1642,90.42179692655793
1997,Michigan,9774000,57663,759,14934,36900,422916,80726,276863,65327,1374.8200480262387
1997,Minnesota,4686000,15827,129,5373,7879,191006,35265,137872,17869,666.4676238612814
1997,Missouri,5402000,31192,426,8430,20811,228889,46900,155472,26517,537.8530650288776
1997,Mississippi,2731000,12808,358,3741,7644,113644,32429,71887,9328,235.47017189079878
1997,Montana,879000,1161,42,179,769,37592,5002,30411,2179,83.60635185959048
1997,North Carolina,7425000,45071,614,12817,29292,362672,100002,238228,24442,656.9109359165033
1997,North Dakota,641000,559,6,41,353,16821,2300,13367,1154,79.8919993637665
1997,Nebraska,1657000,7265,50,1097,5712,63717,9813,48363,5541,189.58068697342839
1997,New Hampshire,1173000,1328,16,274,643,29635,4612,23430,1593,142.85277858597615
1997,New Jersey,8053000,39673,337,16957,20650,287038,60894,184979,41165,293.33503926721687
1997,New Mexico,1730000,14762,134,2966,10790,104721,25126,67188,12407,292.39928825622775
1997,Nevada,1677000,13395,187,5071,7132,88307,21975,53112,13220,448.3827107264944
1997,New York,18137000,124890,1093,56094,63628,584438,118306,386435,79697,1176.6478281980835
1997,Ohio,11186000,48706,523,17755,25862,455799,94972,315908,45419,1199.3594707950786
1997,Oklahoma,3317000,18560,229,3446,13368,163698,40015,109039,14644,488.85025545750113
1997,Oregon,3243000,14412,95,3811,9200,188916,33507,136129,19280,387.15958634343605
1997,Pennsylvania,12020000,53140,705,18788,30358,359323,68218,246892,44213,923.5740651165894
1997,Rhode Island,987000,3292,25,707,2197,32777,7083,21499,4195,117.5309758524012
1997,South Carolina,3760000,37235,314,6624,28460,193402,46322,131325,15755,561.9237979849509
1997,South Dakota,738000,1457,10,172,918,22491,4088,17545,858,136.2055569848212
1997,Tennessee,5368000,42389,511,11487,27335,253484,62899,156843,33742,832.3986014837916
1997,Texas,19439000,117126,1327,30522,77266,948231,201059,645451,101721,2760.446588441217
1997,Utah,2059000,6878,50,1408,4443,116569,18335,89090,9144,457.14845736274304
1997,Virginia,6734000,23249,488,8384,12558,237773,38475,180406,18892,604.2332411779324
1997,Vermont,589000,705,9,79,461,15953,3611,11542,800,48.240847426128965
1997,Washington,5610000,24724,244,6734,14864,307742,62064,213823,31855,710.6395243099058
1997,Wisconsin,5170000,13988,205,5214,7521,176145,29503,131002,15640,410.34558716970196
1997,West Virginia,1816000,3971,75,782,2759,40868,10647,26934,3287,149.49117752970832
1997,Wyoming,480000,1225,17,85,986,18843,2998,15198,647,49.01951672862454
1998,TOTAL,270248003,1533887,16974,447186,976583,10951827,2332735,7376311,1242781,27849.019936235574
1998,Alaska,614000,4015,41,532,3021,25316,4098,18611,2607,190.7988349514563
1998,Alabama,4352000,22286,354,5698,14791,177779,41965,120943,14871,436.8580916367545
1998,Arkansas,2538000,12442,201,2442,8906,96271,23559,65525,7187,393.24489040480154
1998,Arizona,4669000,26984,376,7715,17442,280001,56473,183137,40391,603.2947671553529
1998,California,32667000,229883,2171,68782,149148,1188791,269012,724262,195517,2611.2187721628993
1998,Colorado,3971000,15008,183,3238,9704,163189,31231,115871,16087,809.6109945632904
1998,Connecticut,3274000,11993,135,4379,6751,111978,21801,77472,12705,167.13257861635222
1998,District of Columbia,523000,8988,260,3606,4932,37222,6361,24360,6501,63.01011073663938
1998,Delaware,744000,5672,21,1445,3707,34230,6395,24649,3186,94.61944694712038
1998,Florida,14916000,140016,967,36198,95447,887107,203105,579752,104250,1933.288471406459
1998,Georgia,7642000,43762,618,14308,26514,373717,75720,255459,42538,625.5184713655422
1998,Hawaii,1193000,2946,24,1225,1345,60677,11169,43914,5594,119.8336130774283
1998,Iowa,2862000,8916,54,1456,6678,91272,19282,66016,5974,289.0230121307379
1998,Idaho,1229000,3468,36,264,2782,42185,8518,31385,2282,165.56267370761535
1998,Illinois,12045000,97291,1008,29927,62261,487915,97792,337191,52932,1136.43034418629
1998,Indiana,5899000,25423,454,6561,16456,220529,46552,152790,21187,557.6564135252524
1998,Kansas,2629000,10972,173,2287,7384,117114,24984,85329,6801,358.1960659898477
1998,Kentucky,3936000,12909,237,3468,8097,109721,27998,71971,9752,347.9933496839921
1998,Louisiana,4369000,34057,560,8651,23237,232378,51210,157507,23661,405.05203548101497
1998,Massachusetts,6147000,38192,124,5938,30443,173011,37333,109275,26403,447.54113506379235
1998,Maryland,5135000,40903,513,15339,23337,234624,47393,159019,28212,406.31319843450746
1998,Maine,1244000,1566,26,263,1052,36261,8295,26457,1509,80.09804845856509
1998,Michigan,9817000,60947,721,15293,39987,398773,82249,258186,58338,1341.1952578969974
1998,Minnesota,4725000,14656,121,4371,7806,176541,32486,128689,15366,642.4900478597307
1998,Missouri,5439000,30222,399,8116,20244,232284,47455,160363,24466,515.9862518932774
1998,Mississippi,2752000,11302,315,3394,6567,109345,31498,68525,9322,226.8473205257836
1998,Montana,880000,1797,18,232,1312,36564,4575,29940,2049,114.89761805265357
1998,North Carolina,7546000,43723,612,12133,28667,357892,99951,233325,24616,646.5592729570012
1998,North Dakota,638000,570,7,65,286,16535,2274,13134,1127,106.52266581835535
1998,Nebraska,1663000,7507,51,1290,5749,65752,10544,49420,5788,194.71710952689565
1998,New Hampshire,1185000,1270,18,255,597,27405,3852,22079,1474,144.6610416060518
1998,New Jersey,8115000,35720,325,15109,18663,260810,54459,171166,35185,275.3515145926507
1998,New Mexico,1737000,16700,190,2839,12714,100011,24213,65031,10767,320.901512455516
1998,Nevada,1747000,11244,170,4453,5710,81006,19873,47367,13766,406.4444273351606
1998,New York,18175000,115915,924,49125,62023,536287,104821,363295,68171,1109.6583076724503
1998,Ohio,11209000,40628,443,14960,20682,444438,90805,310612,43021,1193.3180192339119
1998,Oklahoma,3347000,18053,204,3078,13258,149426,38268,97593,13565,487.5612633534603
1998,Oregon,3282000,13778,126,3452,8893,171545,30442,123841,17262,387.4560331936225
1998,Pennsylvania,12001000,50470,633,19787,26827,342318,63777,235873,42668,905.0408062848184
1998,Rhode Island,988000,3084,24,659,2050,31672,6452,21391,3829,113.64565433661934
1998,South Carolina,3836000,34647,306,5943,26645,186960,44600,126412,15948,536.2288611146538
1998,South Dakota,738000,1139,10,149,722,18227,3458,14006,763,98.43426807306406
1998,Tennessee,5431000,38832,460,9667,26220,234588,58432,148057,28099,676.8686271882272
1998,Texas,19760000,111566,1346,28677,73630,898496,194883,606967,96646,2726.6775501604484
1998,Utah,2100000,6599,65,1385,4274,109025,17070,84255,7700,409.4215969215969
1998,Virginia,6791000,22115,422,7171,12712,226461,38094,170012,18355,601.2436319582505
1998,Vermont,591000,628,13,56,396,17924,3966,13084,874,50.40550083627578
1998,Washington,5689000,24380,224,6577,14839,309419,60446,213773,35200,674.9228064503092
1998,Wisconsin,5224000,13009,190,4474,7308,172084,29740,128134,14210,406.03852470895123
1998,West Virginia,1811000,4503,78,676,3410,41627,11110,27127,3390,142.75354699315807
1998,Wyoming,481000,1191,23,78,957,17124,2696,13759,669,47.58828996282528
1999,TOTAL,272690813,1426044,15522,409371,911740,10208334,2100739,6955520,1152075,26732.894459318464
1999,Alaska,619500,3908,52,566,2773,23099,3787,16654,2658,234.30640776699028
1999,Alabama,4369862,21421,345,5297,14266,171398,38648,119616,13134,458.0500988540607
1999,Arkansas,2551373,10848,143,2024,7971,92283,21692,63927,6664,312.658311520055
1999,Arizona,4778332,26334,384,7288,17279,255401,49423,167731,38247,575.0218214857706
1999,California,33145121,207879,2005,60039,136472,1053285,223814,660991,168480,2499.370411343409
1999,Colorado,4056133,13811,185,3056,8891,151002,26979,109228,14795,721.8995538352441
1999,Connecticut,3282031,11342,107,4054,6527,99894,19298,69299,11297,150.14382749326145
1999,District of Columbia,519000,8448,241,3344,4615,33420,5067,21701,6652,82.24477611940299
1999,Delaware,753538,5534,24,1492,3489,30922,5245,22634,3043,100.30799085175688
1999,Florida,15111244,129044,859,31969,89226,808674,181378,534105,93191,1825.187252178707
